exception_id,order_id,store_id,created_at,exception_type,reason,category,status,refund_amount,resolution_minutes,fraud_risk_score
ex_010959,ord_010959,store_022,2026-05-21T22:33,refund_request,customer_changed_mind,household,resolved,116.15,97,0.59
ex_010961,ord_010961,store_020,2026-05-01T17:25,return,damaged_item,apparel,resolved,48.75,99,0.61
ex_010962,ord_010962,store_006,2026-05-01T19:45,complaint,late_order,grocery,pending,158.4,100,0.62
ex_010966,ord_010966,store_036,2026-05-01T21:58,return,damaged_item,electronics,resolved,35.2,104,0.66
ex_010988,ord_010988,store_001,2026-05-05T16:10,return,missing_item,frozen,resolved,160.55,126,0.88
ex_010989,ord_010989,store_017,2026-05-02T15:04,return,customer_changed_mind,household,resolved,50.25,127,0.89
ex_010993,ord_010993,store_042,2026-05-13T12:29,return,missing_item,fresh,resolved,78.1,131,0.93
ex_010998,ord_010998,store_031,2026-05-24T15:29,refund_request,missing_item,grocery,pending,112.25,136,0.98
ex_011000,ord_011000,store_045,2026-05-08T21:56,return,wrong_item,frozen,resolved,74.5,138,0.0
ex_011003,ord_011003,store_025,2026-05-21T21:10,return,missing_item,apparel,resolved,188.8,141,0.03
ex_011013,ord_011013,store_006,2026-05-12T13:30,return,missing_item,household,resolved,177.6,151,0.13
ex_011018,ord_011018,store_033,2026-05-12T21:30,return,missing_item,frozen,resolved,111.05,156,0.18
ex_011039,ord_011039,store_024,2026-05-05T12:28,return,customer_changed_mind,apparel,resolved,140.0,177,0.39
ex_011043,ord_011043,store_043,2026-05-21T11:53,return,missing_item,household,resolved,24.25,21,0.43
ex_011045,ord_011045,store_022,2026-05-06T15:57,return,wrong_item,apparel,resolved,23.6,23,0.45
ex_011048,ord_011048,store_038,2026-05-08T18:36,return,missing_item,frozen,resolved,29.25,26,0.48
ex_011049,ord_011049,store_017,2026-05-05T19:15,failed_delivery,customer_changed_mind,household,resolved,186.6,27,0.49
ex_011092,ord_011092,store_036,2026-05-17T10:24,complaint,late_order,electronics,resolved,81.2,70,0.92
ex_011097,ord_011097,store_007,2026-05-24T11:09,complaint,late_order,household,resolved,75.6,75,0.97
ex_011098,ord_011098,store_006,2026-05-09T19:29,cancellation,missing_item,electronics,resolved,84.55,76,0.98
ex_011109,ord_011109,store_014,2026-05-15T12:30,return,customer_changed_mind,household,resolved,84.95,87,0.09
ex_011114,ord_011114,store_023,2026-05-18T09:23,return,customer_changed_mind,frozen,resolved,92.6,92,0.14
ex_011117,ord_011117,store_040,2026-05-15T08:09,complaint,late_order,apparel,resolved,124.75,95,0.17
ex_011125,ord_011125,store_012,2026-05-16T19:10,return,wrong_item,fresh,resolved,26.25,103,0.25
ex_011131,ord_011131,store_019,2026-05-13T18:58,return,damaged_item,fresh,resolved,291.95,109,0.31
ex_011132,ord_011132,store_021,2026-05-02T21:45,complaint,late_order,frozen,resolved,200.2,110,0.32
ex_011139,ord_011139,store_020,2026-05-07T17:00,return,customer_changed_mind,household,resolved,93.25,117,0.39
ex_011143,ord_011143,store_012,2026-05-06T21:28,return,missing_item,fresh,resolved,235.05,121,0.43
ex_011147,ord_011147,store_033,2026-05-21T07:42,complaint,late_order,apparel,resolved,53.55,125,0.47
ex_011151,ord_011151,store_015,2026-05-22T19:52,return,damaged_item,household,resolved,86.7,129,0.51
ex_011158,ord_011158,store_044,2026-05-12T19:11,return,missing_item,electronics,resolved,80.45,136,0.58
ex_011160,ord_011160,store_036,2026-05-13T17:43,cancellation,wrong_item,grocery,pending,71.85,138,0.6
ex_011166,ord_011166,store_042,2026-05-01T20:06,return,damaged_item,grocery,pending,77.85,144,0.66
ex_011179,ord_011179,store_041,2026-05-14T12:47,return,customer_changed_mind,fresh,resolved,233.95,157,0.79
ex_011186,ord_011186,store_035,2026-05-22T22:25,return,damaged_item,frozen,resolved,100.5,164,0.86
ex_011188,ord_011188,store_025,2026-05-22T21:31,return,missing_item,electronics,resolved,187.3,166,0.88
ex_011199,ord_011199,store_022,2026-05-16T20:07,return,customer_changed_mind,household,resolved,129.4,177,0.99
ex_011203,ord_011203,store_032,2026-05-04T13:16,return,missing_item,fresh,resolved,53.4,21,0.03
ex_011216,ord_011216,store_045,2026-05-02T16:10,return,damaged_item,frozen,resolved,34.6,34,0.16
ex_011218,ord_011218,store_030,2026-05-17T14:09,return,missing_item,electronics,resolved,60.45,36,0.18
ex_011222,ord_011222,store_023,2026-05-10T19:51,complaint,late_order,frozen,resolved,69.75,40,0.22
ex_011227,ord_011227,store_043,2026-05-09T08:38,complaint,late_order,fresh,resolved,45.6,45,0.27
ex_011228,ord_011228,store_006,2026-05-18T14:13,return,missing_item,frozen,resolved,46.6,46,0.28
ex_011231,ord_011231,store_045,2026-05-25T19:59,return,damaged_item,apparel,resolved,113.2,49,0.31
ex_011233,ord_011233,store_032,2026-05-13T20:41,return,missing_item,fresh,resolved,263.6,51,0.33
ex_011245,ord_011245,store_031,2026-05-23T13:25,refund_request,wrong_item,fresh,resolved,79.5,63,0.45
ex_011250,ord_011250,store_008,2026-05-09T20:16,return,wrong_item,grocery,pending,145.45,68,0.5
ex_011266,ord_011266,store_037,2026-05-24T12:48,return,damaged_item,electronics,resolved,100.5,84,0.66
ex_011268,ord_011268,store_036,2026-05-17T10:10,return,missing_item,grocery,pending,86.6,86,0.68
ex_011271,ord_011271,store_003,2026-05-08T12:02,refund_request,damaged_item,household,resolved,163.8,89,0.71
ex_011280,ord_011280,store_024,2026-05-17T19:35,return,wrong_item,grocery,pending,23.9,98,0.8
ex_011306,ord_011306,store_031,2026-05-04T19:06,return,damaged_item,frozen,resolved,55.2,124,0.06
ex_011315,ord_011315,store_050,2026-05-25T16:03,cancellation,wrong_item,apparel,resolved,101.3,133,0.15
ex_011327,ord_011327,store_044,2026-05-15T23:15,complaint,late_order,apparel,resolved,73.55,145,0.27
ex_011330,ord_011330,store_021,2026-05-13T14:33,return,wrong_item,frozen,resolved,92.45,148,0.3
ex_011338,ord_011338,store_037,2026-05-01T11:51,return,missing_item,electronics,resolved,81.9,156,0.38
ex_011342,ord_011342,store_032,2026-05-01T23:34,complaint,late_order,frozen,resolved,178.65,160,0.42
ex_011344,ord_011344,store_036,2026-05-06T20:57,return,customer_changed_mind,electronics,resolved,111.75,162,0.44
ex_011356,ord_011356,store_047,2026-05-02T19:25,return,damaged_item,electronics,resolved,179.4,174,0.56
ex_011359,ord_011359,store_019,2026-05-17T13:49,return,customer_changed_mind,fresh,resolved,94.95,177,0.59
ex_011372,ord_011372,store_033,2026-05-02T18:36,complaint,late_order,frozen,resolved,147.2,30,0.72
ex_011373,ord_011373,store_006,2026-05-01T18:41,return,missing_item,household,resolved,79.3,31,0.73
ex_011374,ord_011374,store_010,2026-05-24T22:30,return,customer_changed_mind,electronics,resolved,48.5,32,0.74
ex_011386,ord_011386,store_025,2026-05-13T21:23,return,damaged_item,electronics,resolved,87.0,44,0.86
ex_011397,ord_011397,store_006,2026-05-15T10:05,complaint,late_order,household,resolved,74.15,55,0.97
ex_011402,ord_011402,store_039,2026-05-10T12:32,complaint,late_order,frozen,resolved,60.6,60,0.02
ex_011404,ord_011404,store_017,2026-05-05T17:42,return,customer_changed_mind,electronics,resolved,184.5,62,0.04
ex_011421,ord_011421,store_021,2026-05-13T15:40,return,damaged_item,household,resolved,82.25,79,0.21
ex_011428,ord_011428,store_045,2026-05-22T21:15,return,missing_item,electronics,resolved,89.25,86,0.28
ex_011439,ord_011439,store_003,2026-05-15T22:32,cancellation,customer_changed_mind,household,resolved,187.7,97,0.39
ex_011441,ord_011441,store_039,2026-05-13T20:29,return,damaged_item,apparel,resolved,19.6,99,0.41
ex_011457,ord_011457,store_004,2026-05-18T19:46,complaint,late_order,household,resolved,48.85,115,0.57
ex_011460,ord_011460,store_017,2026-05-14T21:42,return,wrong_item,grocery,pending,107.5,118,0.6
ex_011465,ord_011465,store_030,2026-05-04T12:00,return,wrong_item,apparel,resolved,72.75,123,0.65
ex_011468,ord_011468,store_043,2026-05-10T18:52,return,missing_item,frozen,resolved,81.05,126,0.68
ex_011486,ord_011486,store_002,2026-05-22T15:32,return,damaged_item,frozen,resolved,88.45,144,0.86
ex_011496,ord_011496,store_003,2026-05-21T19:11,return,damaged_item,grocery,pending,90.5,154,0.96
ex_011508,ord_011508,store_015,2026-05-12T21:08,return,missing_item,grocery,pending,91.9,166,0.08
ex_011515,ord_011515,store_047,2026-05-16T20:12,return,wrong_item,fresh,resolved,109.5,173,0.15
ex_011538,ord_011538,store_017,2026-05-14T22:02,return,missing_item,grocery,pending,76.35,36,0.38
ex_011547,ord_011547,store_033,2026-05-14T20:40,complaint,late_order,household,resolved,69.45,45,0.47
ex_011550,ord_011550,store_013,2026-05-19T08:40,return,wrong_item,grocery,pending,279.15,48,0.5
ex_011556,ord_011556,store_011,2026-05-07T13:36,return,damaged_item,grocery,pending,54.6,54,0.56
ex_011560,ord_011560,store_034,2026-05-03T08:55,return,wrong_item,electronics,resolved,87.75,58,0.6
ex_011562,ord_011562,store_034,2026-05-25T18:12,complaint,late_order,grocery,pending,68.55,60,0.62
ex_011568,ord_011568,store_046,2026-05-16T21:10,return,missing_item,grocery,pending,82.5,66,0.68
ex_011581,ord_011581,store_017,2026-05-20T16:32,return,damaged_item,fresh,resolved,92.85,79,0.81
ex_011600,ord_011600,store_009,2026-05-08T11:42,failed_delivery,wrong_item,frozen,resolved,21.25,98,0.0
ex_011603,ord_011603,store_043,2026-05-14T09:22,return,missing_item,apparel,resolved,32.2,101,0.03
ex_011604,ord_011604,store_003,2026-05-06T16:25,return,customer_changed_mind,grocery,pending,128.6,102,0.04
ex_011609,ord_011609,store_013,2026-05-04T17:57,refund_request,customer_changed_mind,apparel,resolved,85.9,107,0.09
ex_011614,ord_011614,store_012,2026-05-21T21:16,return,customer_changed_mind,electronics,resolved,77.65,112,0.14
ex_011626,ord_011626,store_035,2026-05-03T19:49,return,damaged_item,electronics,resolved,60.5,124,0.26
ex_011629,ord_011629,store_031,2026-05-18T13:18,failed_delivery,customer_changed_mind,fresh,resolved,66.15,127,0.29
ex_011632,ord_011632,store_038,2026-05-04T08:07,complaint,late_order,electronics,resolved,90.35,130,0.32
ex_011633,ord_011633,store_011,2026-05-18T11:58,return,missing_item,apparel,resolved,96.65,131,0.33
ex_011637,ord_011637,store_002,2026-05-15T16:05,complaint,late_order,household,resolved,148.35,135,0.37
ex_011644,ord_011644,store_030,2026-05-24T08:55,return,customer_changed_mind,electronics,resolved,99.7,142,0.44
ex_011651,ord_011651,store_049,2026-05-23T20:42,return,damaged_item,apparel,resolved,66.95,149,0.51
ex_011656,ord_011656,store_021,2026-05-23T19:18,cancellation,damaged_item,electronics,resolved,111.7,154,0.56
ex_011672,ord_011672,store_021,2026-05-11T23:30,complaint,late_order,frozen,resolved,125.05,170,0.72
ex_011676,ord_011676,store_039,2026-05-16T11:38,return,damaged_item,grocery,pending,97.25,174,0.76
ex_011677,ord_011677,store_017,2026-05-06T22:29,complaint,late_order,fresh,resolved,196.3,175,0.77
ex_011680,ord_011680,store_030,2026-05-05T20:39,return,wrong_item,electronics,resolved,230.6,18,0.8
ex_011695,ord_011695,store_003,2026-05-19T08:46,return,wrong_item,fresh,resolved,60.1,33,0.95
ex_011703,ord_011703,store_015,2026-05-05T12:04,return,missing_item,household,resolved,91.95,41,0.03
ex_011704,ord_011704,store_004,2026-05-05T12:08,return,customer_changed_mind,electronics,resolved,135.35,42,0.04
ex_011714,ord_011714,store_014,2026-05-08T19:50,return,customer_changed_mind,frozen,resolved,65.85,52,0.14
ex_011716,ord_011716,store_007,2026-05-21T12:47,failed_delivery,damaged_item,electronics,resolved,67.85,54,0.16
ex_011719,ord_011719,store_025,2026-05-25T12:09,return,customer_changed_mind,fresh,resolved,232.5,57,0.19
ex_011747,ord_011747,store_030,2026-05-25T12:05,complaint,late_order,apparel,resolved,244.6,85,0.47
ex_011750,ord_011750,store_011,2026-05-16T17:06,return,wrong_item,frozen,resolved,115.1,88,0.5
ex_011754,ord_011754,store_002,2026-05-07T10:00,return,customer_changed_mind,grocery,pending,92.6,92,0.54
ex_011764,ord_011764,store_037,2026-05-16T13:13,return,customer_changed_mind,electronics,resolved,91.5,102,0.64
ex_011777,ord_011777,store_010,2026-05-18T12:40,complaint,late_order,apparel,resolved,54.15,115,0.77
ex_011781,ord_011781,store_010,2026-05-07T23:09,return,damaged_item,household,resolved,82.0,119,0.81
ex_011793,ord_011793,store_024,2026-05-02T14:56,return,missing_item,household,resolved,94.0,131,0.93
ex_011795,ord_011795,store_011,2026-05-21T20:47,return,wrong_item,apparel,resolved,98.65,133,0.95
ex_011797,ord_011797,store_010,2026-05-24T18:03,complaint,late_order,fresh,resolved,74.15,135,0.97
ex_011805,ord_011805,store_006,2026-05-18T16:32,return,wrong_item,household,resolved,111.3,143,0.05
ex_011809,ord_011809,store_030,2026-05-19T11:33,return,customer_changed_mind,fresh,resolved,78.2,147,0.09
ex_011821,ord_011821,store_032,2026-05-11T17:36,return,damaged_item,fresh,resolved,132.6,159,0.21
ex_011829,ord_011829,store_007,2026-05-03T08:42,return,customer_changed_mind,household,resolved,100.85,167,0.29
ex_011842,ord_011842,store_048,2026-05-24T18:20,complaint,late_order,electronics,resolved,65.65,20,0.42
ex_011844,ord_011844,store_018,2026-05-20T13:01,return,customer_changed_mind,grocery,pending,99.45,22,0.44
ex_011847,ord_011847,store_008,2026-05-13T12:16,complaint,late_order,household,resolved,52.1,25,0.47
ex_011855,ord_011855,store_032,2026-05-12T18:45,return,wrong_item,apparel,resolved,76.0,33,0.55
ex_011862,ord_011862,store_011,2026-05-02T11:49,complaint,late_order,grocery,pending,59.15,40,0.62
ex_011866,ord_011866,store_023,2026-05-08T07:49,return,damaged_item,electronics,resolved,36.65,44,0.66
ex_011869,ord_011869,store_007,2026-05-10T14:13,refund_request,customer_changed_mind,fresh,resolved,58.2,47,0.69
ex_011880,ord_011880,store_033,2026-05-19T08:13,return,wrong_item,grocery,pending,53.3,58,0.8
ex_011891,ord_011891,store_043,2026-05-12T22:15,return,damaged_item,apparel,resolved,74.9,69,0.91
ex_011898,ord_011898,store_025,2026-05-14T08:32,return,missing_item,grocery,pending,129.6,76,0.98
ex_011900,ord_011900,store_008,2026-05-16T14:03,return,wrong_item,frozen,resolved,81.25,78,0.0
ex_011920,ord_011920,store_008,2026-05-09T13:31,return,wrong_item,electronics,resolved,379.0,98,0.2
ex_011929,ord_011929,store_039,2026-05-18T19:26,return,customer_changed_mind,fresh,resolved,157.45,107,0.29
ex_011930,ord_011930,store_016,2026-05-10T14:44,return,wrong_item,frozen,resolved,39.2,108,0.3
ex_011938,ord_011938,store_020,2026-05-04T09:41,return,missing_item,electronics,resolved,76.35,116,0.38
ex_011953,ord_011953,store_010,2026-05-25T20:21,return,missing_item,fresh,resolved,184.1,131,0.53
ex_011957,ord_011957,store_020,2026-05-22T15:53,complaint,late_order,apparel,resolved,66.2,135,0.57
ex_011964,ord_011964,store_009,2026-05-17T22:20,return,customer_changed_mind,grocery,pending,147.4,142,0.64
ex_011985,ord_011985,store_026,2026-05-17T17:46,return,wrong_item,household,resolved,107.45,163,0.85
ex_011991,ord_011991,store_040,2026-05-25T11:54,return,damaged_item,household,resolved,102.85,169,0.91
ex_011994,ord_011994,store_018,2026-05-18T16:35,return,customer_changed_mind,grocery,pending,103.2,172,0.94
